Country,Year,ISO3166_alpha3,biodiesel_cons_ej,biofuels_cons_ej,ethanol_cons_ej,coalcons_ej,gascons_ej,oilcons_ej,nuclear_ej,biogeo_ej,hydro_ej,solar_ej,wind_ej,electbyfuel_coal,electbyfuel_gas,electbyfuel_oil
Denmark,2022,DNK,0.0,0.0,0.0,0.043848421,0.061405957,0.300905675,0,0.079342833,5.37984E-05,0.007929241,0.06848006,0,0,0
Denmark,2023,DNK,0.0,0.0,0.0,0.027929559,0.058354501,0.320149302,0,0.0702198,7.06608E-05,0.012107801,0.069815491,0,0,0
Denmark,2024,DNK,0.0,0.0,0.0,0.019127183,0.058869179,0.325264603,0,0.063198058,7.02504E-05,0.014025128,0.074005265,0,0,0
Ecuador,2000,ECU,0.0,0.0,0.0,5.79974E-05,0.011764908,0.282018065,0,0,0.027400433,0,0,0,0,0
Ecuador,2001,ECU,0.0,0.0,0.0,7.50059E-05,0.011974248,0.29290992,0,0,0.025454349,0,0,0,0,0
Ecuador,2002,ECU,0.0,0.0,0.0,8.09857E-05,0.004767145,0.2908822,0,0,0.027087322,0,0,0,0,0
Ecuador,2003,ECU,0.0,0.0,0.0,0.003173401,0.00831908,0.297327489,0,0,0.025849501,0,0,0,0,0
Ecuador,2004,ECU,0.0,0.0,0.0,7.55464E-05,0.019364037,0.314235985,0,3.53517E-05,0.026682117,0,0,0,0,0
Ecuador,2005,ECU,0.0,0.0,0.0,8.82322E-05,0.019881716,0.342508942,0,0.001122069,0.024777502,4.46037E-08,0,0,0,0
Ecuador,2006,ECU,0.0,0.0,0.0,0.000226712,0.021723911,0.363014281,0,0.001587881,0.025666175,5.355E-08,0,0,0,0
Ecuador,2007,ECU,0.0,0.0,0.0,9.05024E-05,0.019685911,0.369010687,0,0.002386394,0.032535559,6.53832E-08,3.46369E-06,0,0,0
Ecuador,2008,ECU,0.0,0.0,0.0,0.00104237,0.017956493,0.380160332,0,0.00227263,0.040655999,9.60732E-08,9.65686E-06,0,0,0
Ecuador,2009,ECU,0.0,0.0,0.0,0.000249166,0.021163281,0.386615396,0,0.002362034,0.033211466,2.8363E-08,1.15359E-05,0,0,0
Ecuador,2010,ECU,0.0,0.0,0.0,0.000417598,0.022280481,0.44685623,0,0.002569766,0.031091043,0,1.23655E-05,0,0,0
Ecuador,2011,ECU,0.0,0.0,0.0,0.000391618,0.020187229,0.458263785,0,0.003034913,0.040079118,2.09232E-07,1.20408E-05,0,0,0
Ecuador,2012,ECU,0.0,0.0,0.0,0.000470139,0.026962871,0.474385023,0,0.003232944,0.044055804,1.17238E-06,8.63412E-06,0,0,0
Ecuador,2013,ECU,0.0,0.0,0.0,0.000527026,0.030642543,0.502653062,0,0.003226777,0.039739768,1.3189E-05,0.000204131,0,0,0
Ecuador,2014,ECU,0.0,0.0,0.0,0.000498704,0.031411875,0.529446125,0,0.004357867,0.041248424,5.93377E-05,0.000287073,0,0,0
Ecuador,2015,ECU,0.0,0.0,0.0,0.000539978,0.029557196,0.513576269,0,0.004448193,0.047146572,0.000129809,0.000355703,0,0,0
Ecuador,2016,ECU,0.0,0.0,0.0,0.000316772,0.031907126,0.482547492,0,0.005343234,0.057001831,0.000139517,0.000302252,0,0,0
Ecuador,2017,ECU,0.0,0.0,0.0,0.000340838,0.031268813,0.471145064,0,0.005007273,0.072318996,0.000134928,0.00026424,0,0,0
Ecuador,2018,ECU,0.0,0.0,0.0,0.001166716,0.027945401,0.510121167,0,0.004668738,0.074440807,0.000137086,0.000288928,0,0,0
Ecuador,2019,ECU,0.0,0.0,0.0,0.000358299,0.024919538,0.49432531,0,0.004960619,0.0887076,0.0001368,0.000307897,0,0,0
Ecuador,2020,ECU,0.0,0.0,0.0,0.00101064,0.021253802,0.398994148,0,0.0051336,0.087599736,0.000135936,0.00027756,0,0,0
Ecuador,2021,ECU,0.0,0.0,0.0,0.001979453,0.022457991,0.493502676,0,0.004526509,0.092068596,0.000132732,0.000223236,0,0,0
Ecuador,2022,ECU,0.0,0.0,0.0,0.002879286,0.019325793,0.542026103,0,0.004250945,0.088686576,0.0001386,0.00021816,0,0,0
Ecuador,2023,ECU,0.0,0.0,0.0,0.001094446,0.017593663,0.572888434,0,0.003911891,0.091255356,0.000137988,0.000750888,0,0,0
Ecuador,2024,ECU,0.0,0.0,0.0,0.000355405,0.022586014,0.587772608,0,0.005451055,0.081411948,0.000129996,0.000804744,0,0,0
Egypt,2000,EGY,0.0,0.0,0.0,0.03640046,0.693000019,1.165533781,0,0,0.0510408,0.00000072,0.0002898,0,42.18835713,16.87194287
Egypt,2001,EGY,0.0,0.0,0.0,0.032020815,0.848924994,1.100643635,0,0,0.0518886,0.00000324,0.0006444,0,48.47134022,17.64775978
Egypt,2002,EGY,0.0,0.0,0.0,0.034351647,0.91822499,1.095006227,0,0,0.0503802,0.0000036,0.000765,0,57.45070238,14.57729762
Egypt,2003,EGY,0.0,0.0,0.0,0.035618573,1.029104948,1.122761011,0,0,0.0465804,0.0000036,0.0010296,0,64.02468916,14.93581084
Egypt,2004,EGY,0.0,0.0,0.0,0.036405064,1.098405004,1.182231069,0,0,0.0461934,0.0000036,0.001814582,0,74.44771455,10.46805427
Egypt,2005,EGY,0.0,0.0,0.0,0.035618573,1.094939947,1.251734614,0,0,0.0455184,0.0000036,0.0018364,0,76.78960317,15.00260113
Egypt,2006,EGY,0.0,0.0,0.0,0.035638459,1.26472497,1.214390516,0,0,0.0460242,0.0000036,0.002178218,0,83.05987461,15.21061464
Egypt,2007,EGY,0.0,0.0,0.0,0.03239679,1.329174042,1.311433434,0,0,0.051183,0.00000432,0.002384771,0,89.21160315,15.77424094
Egypt,2008,EGY,0.0,0.0,0.0,0.029153651,1.415106058,1.388221979,0,0,0.0543456,0.0000054,0.003347327,0,94.85729822,17.90779855
Egypt,2009,EGY,0.0,0.0,0.0,0.025912022,1.474010944,1.453178525,0,0,0.049581,0.00000792,0.003733898,0,98.73853969,20.71679902
Egypt,2010,EGY,0.0,0.0,0.0,0.019427171,1.563061476,1.496139169,0,0,0.0466362,0.00009072,0.005072916,0,110.1032735,19.9396028
Egypt,2011,EGY,0.0,0.0,0.0,0.018454911,1.719333053,1.505597591,0,0,0.046764,0.002483836,0.00538137,0,117.454799,17.37867407
Egypt,2012,EGY,0.0,0.0,0.0,0.016350543,1.822936535,1.541609287,0,0,0.046899,0.005316185,0.004810331,0,126.5547389,21.40844929
Egypt,2013,EGY,0.0,0.0,0.0,0.016153721,1.782049537,1.559975982,0,0,0.0476514,9.33055E-05,0.0056757,0,123.166425,27.05889219
Egypt,2014,EGY,0.0,0.0,0.0,0.016286653,1.663874984,1.639037132,0,0,0.0489132,0.001338164,0.00370126,0,124.6401112,31.839491
Egypt,2015,EGY,0.0,0.0,0.0,0.033549208,1.656675696,1.672332644,0,0,0.0492606,0.0001512,0.006820364,0,129.806868,36.40951375
Egypt,2016,EGY,0.0,0.0,0.0,0.051011782,1.776748061,1.728641033,0,0,0.047511,0.002320214,0.008628095,0,138.473654,33.8896417
Egypt,2017,EGY,0.0,0.0,0.0,0.050226394,2.013579607,1.642375946,0,0,0.0460368,0.006412784,0.007594474,0,151.9287026,25.78234044
Egypt,2018,EGY,0.0,0.0,0.0,0.091399983,2.145430326,1.463201523,0,0,0.0465246,0.005528035,0.010754464,0,167.1847867,15.75008962
Egypt,2019,EGY,0.0,0.0,0.0,0.082587317,2.125392437,1.381009936,0,0,0.0472356,0.010719725,0.017926873,0,171.8176022,9.155677404
Egypt,2020,EGY,0.0,0.0,0.0,0.031440146,2.099085331,1.197648287,0,0,0.0506862,0.019193872,0.018836419,0,166.8626101,7.983233992
Egypt,2021,EGY,0.0,0.0,0.0,0.050810192,2.236494303,1.29444015,0,0,0.0536526,0.021398167,0.019750161,0,179.448427,4.845997687
Egypt,2022,EGY,0.0,0.0,0.0,0.044077039,2.181271076,1.530823708,0,0,0.052947,0.021512071,0.021228984,0,183.0657161,8.037396818
Egypt,2023,EGY,0.0,0.0,0.0,0.04905691,2.161405563,1.491047502,0,0,0.0541872,0.021266191,0.021551227,0,179.3684586,16.57681018
Egypt,2024,EGY,0.0,0.0,0.0,0.068827935,2.152182579,1.584444404,0,0,0.05174172,0.02534415,0.022094177,0,192.9812227,17.83486975
Estonia,2000,EST,0.0,0.0,0.0,0.123399355,0.0277173,0.047984611,0,0.0006,0.000018,0,0,0,0,0
Estonia,2001,EST,0.0,0.0,0.0,0.122667797,0.029744999,0.055500988,0,0.00024,0.00002664,0,0,0,0,0
Estonia,2002,EST,0.0,0.0,0.0,0.119912922,0.024942599,0.062146075,0,0.000294545,0.00002016,0,0.00000504,0,0,0
Estonia,2003,EST,0.0,0.0,0.0,0.138836429,0.0284715,0.058332168,0,0.000283636,0.00004608,0,0.00002196,0,0,0
Estonia,2004,EST,0.0,0.0,0.0,0.138488829,0.032428801,0.059198298,0,0.000338182,0.00008064,0,0.00002736,0,0,0
Estonia,2005,EST,0.0,0.0,0.0,0.137117863,0.033480901,0.060308412,0,0.00036,0.0000774,0,0.00019404,0,0,0
Estonia,2006,EST,0.0,0.0,0.0,0.13099274,0.0338355,0.063018918,0,0.000414545,0.0000486,0,0.00027468,0,0,0
Estonia,2007,EST,0.0,0.0,0.0,0.163003013,0.0336348,0.067261226,0,0.000392727,0.0000792,0,0.0003276,0,0,0
Estonia,2008,EST,0.0,0.0,0.0,0.14574267,0.032259598,0.064043902,0,0.000414545,0.0001008,0,0.0004788,0,0,0
Estonia,2009,EST,0.0,0.0,0.0,0.125914916,0.021986101,0.057553805,0,0.003425455,0.0001152,0.00000036,0.000702,0,0,0
Estonia,2010,EST,0.0,0.0,0.0,0.168563709,0.0235512,0.059327729,0,0.008094545,0.0000972,0.00000036,0.0009972,0,0,0
Estonia,2011,EST,0.0,0.0,0.0,0.170613319,0.0210717,0.057840638,0,0.008541818,0.000108,0.00000072,0.0013248,0,0,0
Estonia,2012,EST,0.0,0.0,0.0,0.156778455,0.0228348,0.068577282,0,0.01092,0.0001512,0.00000108,0.0015624,0,0,0
Estonia,2013,EST,0.0,0.0,0.0,0.174335629,0.0232326,0.067702688,0,0.007598182,0.0000936,0.00000504,0.0019044,0,0,0
Estonia,2014,EST,0.0,0.0,0.0,0.170510575,0.018235801,0.062688738,0,0.008683636,0.0000972,0.00001116,0.0021744,0,0,0
Estonia,2015,EST,0.0,0.0,0.0,0.15108867,0.0163476,0.062573209,0,0.009196364,0.0000972,0.00002124,0.002574,0,0,0
Estonia,2016,EST,0.0,0.0,0.0,0.158631951,0.0179307,0.061036889,0,0.010358182,0.000126,0.00003492,0.0021384,0,0,0
Estonia,2017,EST,0.0,0.0,0.0,0.181085259,0.017599653,0.063702121,0,0.012092727,0.0000936,0.0000522,0.0026028,0,0,0
Estonia,2018,EST,0.0,0.0,0.0,0.1769232,0.018012863,0.062909208,0,0.014530909,0.000054,0.00011088,0.0022896,0,0,0
Estonia,2019,EST,0.0,0.0,0.0,0.12889713,0.016777994,0.056119457,0,0.014869091,0.0000684,0.0002646,0.0024732,0,0,0
Estonia,2020,EST,0.0,0.0,0.0,0.10478723,0.0154818,0.057796061,0,0.020198182,0.000108,0.000882,0.0030384,0,0,0
Estonia,2021,EST,0.0,0.0,0.0,0.114334598,0.017507482,0.056838207,0,0.019296687,0.0000828,0.001273212,0.0026388,0,0,0
Estonia,2022,EST,0.0,0.0,0.0,0.123333246,0.014532,0.058928505,0,0.017118022,0.0000828,0.0021456,0.0024048,0,0,0
Estonia,2023,EST,0.0,0.0,0.0,0.105346546,0.01126683,0.056018539,0,0.01502304,0.0000864,0.0025956,0.0024588,0,0,0
Estonia,2024,EST,0.0,0.0,0.0,0.096309245,0.012190334,0.054977108,0,0.015052034,0.000113991,0.004054215,0.003770725,0,0,0
Finland,2000,FIN,0.0,0.0,0.0,0.209977999,0.141875997,0.455132782,0.245225455,0.094243909,0.052776,5.6736E-06,0.0002808,0,0,0
Finland,2001,FIN,0.0,0.0,0.0,0.253760993,0.153935999,0.446528673,0.248432727,0.090238385,0.047538,0.000006174,0.000252,0,0,0
Finland,2002,FIN,0.0,2.68e-05,0.0,0.275727987,0.152856007,0.456925303,0.243218182,0.098059789,0.0387936,0.000006714,0.0002304,0,0,0
Finland,2003,FIN,0.0,0.000160800002,0.0,0.34413299,0.169200003,0.471599579,0.247974545,0.102319484,0.0345276,7.5492E-06,0.0003348,0,0,0
Finland,2004,FIN,0.0,0.000187600002,0.0,0.309166014,0.163008004,0.439644396,0.247810909,0.113886076,0.054250614,8.4996E-06,0.000433238,0,0,0
Finland,2005,FIN,0.0,0.0,0.0,0.198607996,0.149148002,0.456041485,0.253865455,0.103769629,0.0496224,9.4716E-06,0.000611791,0,0,0
Finland,2006,FIN,0.0,2.68e-05,0.0,0.310153991,0.159408003,0.442261726,0.249883636,0.117970255,0.041377288,1.21644E-05,0.000560308,0,0,0
Finland,2007,FIN,0.0,5.3600001000000005e-05,0.0,0.292870998,0.147456005,0.446039408,0.255523636,0.108598658,0.051037942,1.37196E-05,0.000678269,0,0,0
Finland,2008,FIN,0.0,0.0030869999319999997,0.0,0.223357007,0.150769994,0.431151032,0.250450909,0.113505142,0.061603675,1.41984E-05,0.000937872,0,0,0
Finland,2009,FIN,0.0,0.005207599839,0.0,0.224962994,0.134568006,0.406191647,0.256647273,0.095279804,0.045669708,1.55412E-05,0.000995846,0,0,0
Finland,2010,FIN,0.0,0.005194799975,0.0,0.284130007,0.148680001,0.421805948,0.248727273,0.119718698,0.046519178,1.70604E-05,0.001059541,0,0,0
Finland,2011,FIN,0.0,0.0077276001680000005,0.0,0.230822995,0.130032003,0.412518173,0.252949091,0.122670905,0.04480214,0.00001908,0.001733015,0,0,0
Finland,2012,FIN,0.0,0.007639600197,0.0,0.189006001,0.115001999,0.39620623,0.250767273,0.122181665,0.060692861,2.06964E-05,0.001779563,0,0,0
Finland,2013,FIN,0.0,0.008481399855,0.0,0.208949,0.106944002,0.412205964,0.25752,0.13102824,0.046218964,2.32272E-05,0.002785291,0,0,0
Finland,2014,FIN,0.0,0.01816139999,0.0,0.187289,0.095604002,0.388968587,0.257236364,0.128276193,0.048229358,2.79072E-05,0.003985819,0,0,0
Finland,2015,FIN,0.0,0.01815239992,0.0,0.159858003,0.082363002,0.390923768,0.253581818,0.124574793,0.060367313,4.07196E-05,0.008378492,0,0,0
Finland,2016,FIN,0.0,0.006591799902,0.0,0.183316007,0.072276004,0.411475837,0.253123636,0.125702433,0.056876857,7.94376E-05,0.011044948,0,0,0
Finland,2017,FIN,0.0,0.01453039981,0.0,0.167924002,0.065967001,0.398674488,0.245203636,0.129398585,0.053177288,0.000174647,0.017262691,0,0,0
Finland,2018,FIN,0.0,0.013830000529999999,0.0,0.175972998,0.075645998,0.396533608,0.248650909,0.140838818,0.047883974,0.00032481,0.021019205,0,0,0
Finland,2019,FIN,0.0,0.01602579979,0.0,0.147769004,0.073252998,0.393575281,0.2604,0.145004269,0.04471371,0.000529855,0.021689086,0,0,0
Finland,2020,FIN,0.0,0.01484820014,0.0,0.113144003,0.074584998,0.353080392,0.254083636,0.126216567,0.057180028,0.000786496,0.029720434,0,0,0
Finland,2021,FIN,0.0,0.02614768501,0.0,0.122336,0.074578002,0.329963446,0.257432727,0.14813592,0.056848064,0.001071065,0.030624242,0,0,0
Finland,2022,FIN,0.0,0.022211326750000003,0.0,0.119747996,0.038400002,0.354496777,0.276392727,0.139205825,0.048570336,0.001412431,0.043279182,0,0,0
Finland,2023,FIN,0.0,0.02254587365,0.0,0.09022256,0.041875999,0.320526063,0.374269091,0.123735425,0.054721386,0.002579184,0.054155426,0,0,0
Finland,2024,FIN,0.0,0.02414596546,0.0,0.075280137,0.045586001,0.312068462,0.355931197,0.111943142,0.051544274,0.004611389,0.074359321,0,0,0
France,2000,FRA,0.0,0.01314133243,0.0,0.616178811,1.497468591,4.115455627,4.52904,0.032574545,0.2389068,1.88037E-05,0.0001728,30.86,11.514,7.165
France,2001,FRA,0.0,0.013321797600000001,0.0,0.51852864,1.572062373,4.112445354,4.593556364,0.036370909,0.2673648,2.21778E-05,0.0004716,23.901,15.146,5.958
France,2002,FRA,0.0,0.01396774733,0.0,0.556515694,1.569393873,4.006128311,4.764654545,0.038585455,0.2174292,2.55724E-05,0.000954,26.991,18.369,5.767
France,2003,FRA,0.0,0.01283453265,0.0,0.589730501,1.646165729,4.021072388,4.811672727,0.040549091,0.2121948,2.79623E-05,0.0013968,29.266,19.368,7.096
France,2004,FRA,0.0,0.01399743953,0.0,0.567724347,1.680930853,4.056123257,4.889901818,0.041258182,0.214398,3.04127E-05,0.002142,27.235,21.049,6.528
France,2005,FRA,0.0,0.02370026149,0.0,0.585798562,1.717652678,3.975909472,4.925770909,0.04224,0.185328,3.78027E-05,0.0034632,30.705,23.069,7.925
France,2006,FRA,0.0,0.028701798520000002,0.0,0.541351974,1.658899784,3.966657877,4.911174545,0.041901818,0.2026908,4.28618E-05,0.0078552,26.404,21.76,7.133
France,2007,FRA,0.0,0.05783296842,0.0,0.559999049,1.611393332,3.871831656,4.797054545,0.045992727,0.2073744,0.0000648,0.014652,28.197,21.987,6.163
France,2008,FRA,0.0,0.09384971485,0.0,0.53076905,1.669912219,3.792047977,4.793967273,0.048392727,0.2291544,0.0001512,0.0204984,26.434,21.884,5.348
France,2009,FRA,0.0,0.1004113425,0.0,0.462971628,1.610318661,3.638518095,4.469847273,0.049941818,0.2051784,0.0006264,0.0284832,24.019,20.503,4.724
France,2010,FRA,0.0,0.09840537608,0.0,0.49732551,1.784320235,3.526848793,4.674774545,0.05364,0.2257704,0.002232,0.035802,26.315,23.758,5.523
France,2011,FRA,0.0,0.09720398486000001,0.0,0.445499718,1.548685312,3.47026062,4.826048324,0.060205532,0.161454798,0.007480224,0.045219622,17.776,29.498,3.156
France,2012,FRA,0.0,0.1064140964,0.0,0.495177716,1.599994659,3.352243423,4.640792913,0.062805676,0.211612518,0.014456495,0.055481591,18.00895753,24.83994142,6.934483647
France,2013,FRA,0.0,0.1083846372,0.0,0.525977433,1.625153542,3.309282303,4.622014593,0.066511647,0.255032287,0.017042926,0.058994471,21.11400452,21.11400452,4.031819959
France,2014,FRA,0.0,0.1168724708,0.0,0.385947824,1.364700675,3.201932907,4.761589189,0.071806965,0.226183453,0.021288521,0.063347987,9.407757245,15.79159252,2.351939311
France,2015,FRA,0.0,0.1178923454,0.0,0.368207484,1.467063546,3.249560595,4.771939724,0.077612108,0.196405049,0.026147394,0.078402888,9.52369056,24.36292934,2.65777411
France,2016,FRA,0.0,0.11860579439999999,0.0,0.358249992,1.603077769,3.196793795,4.398496167,0.084249607,0.215724341,0.029393798,0.07824811,7.751090742,38.00187544,2.691350952
France,2017,FRA,0.0,0.1195326541,0.0,0.392566293,1.611565113,3.245497465,4.345735953,0.09017782,0.176272031,0.032769454,0.090129164,10.29059842,43.39025518,3.076570661
France,2018,FRA,0.0,0.11817319500000001,0.0,0.360736996,1.542181849,3.166744947,4.504819767,0.094373669,0.230096765,0.037180588,0.104770228,6.145769729,33.42436168,1.940769388
France,2019,FRA,0.0,0.123053601,0.0,0.285923034,1.571833491,3.140631437,4.352853676,0.095778445,0.201699767,0.041932397,0.127115251,1.630689892,41.63694858,2.06554053
France,2020,FRA,0.0,0.08990475721999999,0.0,0.201536492,1.460982203,2.648534298,3.859994913,0.096250921,0.222133662,0.045778277,0.145956971,1.398332297,37.00202386,1.721024366
France,2021,FRA,0.0,0.1025837772,0.0,0.270387948,1.549490213,2.847541094,4.138486822,0.100987282,0.211151059,0.053570102,0.134956001,4.066059947,35.20351902,2.033029974
France,2022,FRA,0.0,0.1115839668,0.0,0.231843472,1.391184926,2.842039108,3.215247687,0.105768461,0.159372608,0.068918526,0.139900284,3.088732739,46.86353121,2.343176561
France,2023,FRA,0.0,0.117521584,0.0,0.177166581,1.226003647,2.797476292,3.689479451,0.103931179,0.200594416,0.076724523,0.185027,0.846875377,31.75782663,1.799610176
France,2024,FRA,0.0,0.1224666648,0.0,0.177728876,1.15086782,2.792410135,4.15037556,0.10500487,0.255268465,0.083460874,0.169722813,0.743226174,18.47447918,1.911153018
Germany,2000,DEU,0.0,0.009249348192999999,0.0,3.571544886,2.985285044,5.653565407,1.850247273,0.037090909,0.08964,0,0.0342,291.4,49.2,5.9
Germany,2001,DEU,0.0,0.01294935681,0.0,3.581769705,3.148134947,5.727468014,1.868781818,0.056727273,0.08352,0.00036,0.0378,293.2,55.5,6.1
Germany,2002,DEU,0.0,0.02034822106,0.0,3.589735746,3.143260002,5.536007881,1.798276364,0.069818182,0.08532,0.00072,0.05688,292.6,56.3,8.7
Germany,2003,DEU,0.0,0.029155956580000003,0.0,3.649031639,3.181391001,5.427781582,1.800654545,0.09762165,0.065956311,0.0011268,0.0687132,304.6267273,62.59258807,10.25164346
Germany,2004,DEU,0.0,0.038863367169999996,0.0,3.55719614,3.197557926,5.365764618,1.822527273,0.116028811,0.0746846,0.0020052,0.0936684,298.7608068,62.66868268,10.67247989
Germany,2005,DEU,0.0,0.07178341877,0.0,3.403393984,3.250117779,5.256207466,1.778607273,0.160449398,0.0706968,0.0047088,0.0999864,288.1426089,72.19164313,11.85872589
Germany,2006,DEU,0.0,0.11447551850000001,0.0,3.539920568,3.31224823,5.246053696,1.825701818,0.206576554,0.0721116,0.008154,0.1127664,288.9325447,74.72628432,10.78346045
Germany,2007,DEU,0.0,0.13012707610000002,0.0,3.629832268,3.190902948,4.750051022,1.533098182,0.268547853,0.076212,0.0112932,0.1458252,297.1108003,77.45467275,9.827192498
Germany,2008,DEU,0.0,0.1141750421,0.0,3.354509592,3.222022772,5.036649704,1.623021818,0.306258386,0.0735948,0.0162288,0.148986,275.2079578,88.47563399,9.499675829
Germany,2009,DEU,0.0,0.1134453211,0.0,3.003452778,3.039484262,4.82341814,1.471985455,0.337608391,0.0685116,0.024174,0.141912,253.4459414,80.2720756,9.882357232
Germany,2010,DEU,0.0,0.11355200039999999,0.0,3.226219893,3.17056489,4.88751936,1.533338182,0.371081282,0.0754308,0.0430668,0.1387692,262.894903,88.7640764,8.577976593
Germany,2011,DEU,0.0,0.1182540022,0.0,3.278847933,2.910985947,4.727775097,1.177867931,0.403118616,0.0636156,0.0719676,0.1794852,262.4698253,85.67059787,7.023097541
Germany,2012,DEU,0.0,0.1259732023,0.0,3.369867086,2.919961929,4.699401379,1.085018182,0.472224918,0.078318,0.0962784,0.186048,277.1272822,75.94881499,7.474523917
Germany,2013,DEU,0.0,0.1127230003,0.0,3.468235016,3.059076071,4.803344727,1.061345455,0.499377631,0.0827928,0.1102356,0.1898532,288.203233,67.00201111,7.048229383
Germany,2014,DEU,0.0,0.11819279939999999,0.0,3.333221912,2.6602211,4.67394495,1.059589091,0.530307791,0.0705132,0.1276128,0.2105892,274.4096441,60.61103817,5.528872988
Germany,2015,DEU,0.0,0.1108013988,0.0,3.294200897,2.770329952,4.667551994,1.001305211,0.553804306,0.0683172,0.1370736,0.2902464,272.1997996,61.47237205,6.082619835
Germany,2016,DEU,0.0,0.1110623293,0.0,3.203766108,3.055850983,4.758762836,0.923284005,0.561883734,0.0739656,0.1352016,0.2877264,261.7451307,80.6168667,5.719408915
Germany,2017,DEU,0.0,0.112982979,0.0,3.009346962,3.158585072,5.072142601,0.83262983,0.561331114,0.07254,0.1395396,0.3804948,241.2290188,86.04129599,5.476071071
Germany,2018,DEU,0.0,0.117784448,0.0,2.904083967,3.090626001,4.813091755,0.829143295,0.560519656,0.0636948,0.159552,0.3958236,228.155446,81.5632987,5.093027905
Germany,2019,DEU,0.0,0.1157765053,0.0,2.247184038,3.214189053,4.863699436,0.818958938,0.553927844,0.0710316,0.1627956,0.4532184,171.44949,89.998575,4.774889913
Germany,2020,DEU,0.0,0.1413756236,0.0,1.853519678,3.13586998,4.403655529,0.702353422,0.563919507,0.0659592,0.1781856,0.4755672,134.586795,94.99696733,4.711144377
Germany,2021,DEU,0.0,0.1255976092,0.0,2.238964319,3.302568913,4.355107307,0.754150375,0.554898469,0.070766699,0.177624,0.4127292,164.652332,90.31240787,4.553386167
Germany,2022,DEU,0.0,0.1257879287,0.0,2.310337067,2.720926046,4.47111845,0.378646495,0.571378871,0.063447017,0.2170944,0.4493376,179.951208,79.05388525,5.720325963
Germany,2023,DEU,0.0,0.1297153868,0.0,1.754721761,2.620695114,4.195843697,0.078716029,0.545669687,0.071623362,0.2299428,0.5103504,124.787092,76.66027698,4.934398931
Germany,2024,DEU,0.0,0.11007492990000001,0.0,1.577646971,2.82855463,4.235570431,0,0.537634143,0.0799668,0.2668824,0.4998924,106.4233134,78.41244752,4.97500951
Greece,2000,GRC,0.0,0.0,0.0,0.377812088,0.070566751,0.85049516,0,0,0.0132948,0,0.0016236,0,0,0
Greece,2001,GRC,0.0,0.0,0.0,0.390513808,0.069641165,0.862454534,0,0.000861818,0.0075492,0,0.0027216,0,0,0
Greece,2002,GRC,0.0,0.0,0.0,0.375716269,0.074898504,0.866608858,0,0.001374545,0.01008,0,0.0023436,0,0,0
Greece,2003,GRC,0.0,0.0,0.0,0.377738953,0.084672697,0.909900606,0,0.001145455,0.0171576,0,0.0036756,0,0,0
Greece,2004,GRC,0.0,0.0,0.0,0.387208909,0.093077026,0.891821086,0,0.001354505,0.016819481,0.00000279,0.004034754,0,0,0
Greece,2005,GRC,0.0,0.0,0.0,0.381953508,0.093717001,0.896728575,0,0.001325673,0.018062989,3.4308E-06,0.004559227,0,0,0
Greece,2006,GRC,0.0,0.0,0.0,0.351746708,0.1104948,0.937763453,0,0.001245,0.021113456,4.9896E-06,0.006117671,0,0,0
Greece,2007,GRC,0.0,0.0,0.0,0.370858997,0.139924124,0.948385954,0,0.002007273,0.009329119,0.000005112,0.0065448,0,0,0
Greece,2008,GRC,0.0,0.0,0.0,0.349089324,0.162107214,0.909257412,0,0.00208752,0.011924237,1.88496E-05,0.0080712,0,0,0
Greece,2009,GRC,0.0,0.0,0.0,0.352829516,0.136125773,0.852511823,0,0.002373513,0.019269209,0.00018,0.0091548,0,0,0
Greece,2010,GRC,0.0,0.0,0.0,0.32942009,0.149182439,0.772988975,0,0.002072727,0.026909111,0.000567893,0.009770173,0,0,0
Greece,2011,GRC,0.0,0.0,0.0,0.330658168,0.183959529,0.736480415,0,0.002256164,0.014440194,0.00219712,0.011934817,0,0,0
Greece,2012,GRC,0.0,0.0,0.0,0.340772033,0.169072717,0.641993165,0,0.002228662,0.01581309,0.00609835,0.013860565,0,0,0
Greece,2013,GRC,0.0,0.0,0.0,0.292540342,0.149227709,0.593141735,0,0.002360825,0.022848916,0.013133164,0.01490089,0,0,0
Greece,2014,GRC,0.0,0.0,0.0,0.281152844,0.113770761,0.58807081,0,0.002396302,0.016121959,0.013650786,0.01327887,0,0,0
Greece,2015,GRC,0.0,0.0,0.0,0.235586882,0.122855522,0.61271584,0,0.002524647,0.021953498,0.01403869,0.016635668,0,0,0
Greece,2016,GRC,0.0,0.0,0.0,0.182491601,0.159912005,0.611781418,0,0.0029916,0.019953497,0.014146978,0.018525226,0,0,0
Greece,2017,GRC,0.0,0.0,0.0,0.200807095,0.192852005,0.626448452,0,0.003382124,0.014265169,0.014369317,0.019933153,0,0,0
Greece,2018,GRC,0.0,0.0,0.0,0.197189659,0.188823596,0.61915797,0,0.003426218,0.020676413,0.013646347,0.022680932,0,0,0
Greece,2019,GRC,0.0,0.0,0.0,0.133831233,0.2072988,0.637986898,0,0.004385749,0.014398553,0.015942636,0.026158849,0,0,0
Greece,2020,GRC,0.0,0.0,0.0,0.076661482,0.228335753,0.516550004,0,0.004947862,0.012037273,0.016008674,0.033516374,0,0,0
Greece,2021,GRC,0.0,0.0,0.0,0.071668722,0.251291156,0.547295809,0,0.005445873,0.02125238,0.018903521,0.037738732,0,0,0
